sample_id,product_id,product_name,category,sample_end_date,sales_last_7d,sales_last_30d,sales_last_90d,out_freq_last_30d,stock_qty,stock_amount,return_rate,gross_profit_rate,stock_turnover_days,abc_class,is_fresh,is_key_product,target_sales_next_30d
S0372,P0068,洗衣液1号,日用品,2026-05-31,7.2,25.6,74.1,8,382,26989.31,0.0476,0.2433,501.8,B,0,0,25.3
S0373,P0160,红薯2号,农产品,2025-12-31,11.2,50.6,138.6,16,136,4210.39,0.0417,0.1606,66.6,B,1,0,42.7
S0374,P0160,红薯2号,农产品,2026-01-31,13.1,50.0,152.8,16,121,4472.72,0.0417,0.1606,66.6,B,1,0,43.6
S0375,P0160,红薯2号,农产品,2026-02-28,12.1,58.3,181.7,19,136,4529.38,0.0417,0.1606,66.6,B,1,0,51.2
S0376,P0160,红薯2号,农产品,2026-03-31,14.1,56.3,169.7,18,148,3932.96,0.0417,0.1606,66.6,B,1,0,39.3
S0377,P0160,红薯2号,农产品,2026-04-30,17.5,67.8,200.4,22,110,4033.97,0.0417,0.1606,66.6,B,1,0,69.2
S0378,P0160,红薯2号,农产品,2026-05-31,16.9,68.4,207.6,22,143,4178.87,0.0417,0.1606,66.6,B,1,0,71.6
S0379,P0001,东北大米1号,生鲜粮油,2025-12-31,5.4,21.9,67.6,7,261,15263.28,0.0345,0.1814,235.9,B,1,0,18.4
S0380,P0001,东北大米1号,生鲜粮油,2026-01-31,5.0,23.2,85.4,7,238,12751.22,0.0345,0.1814,235.9,B,1,0,27.1
S0381,P0001,东北大米1号,生鲜粮油,2026-02-28,8.5,32.9,98.6,10,258,14789.63,0.0345,0.1814,235.9,B,1,0,32.6
S0382,P0001,东北大米1号,生鲜粮油,2026-03-31,9.8,38.0,100.3,12,257,15465.7,0.0345,0.1814,235.9,B,1,0,29.9
S0383,P0001,东北大米1号,生鲜粮油,2026-04-30,9.3,35.7,109.9,11,300,13823.02,0.0345,0.1814,235.9,B,1,0,37.9
S0384,P0001,东北大米1号,生鲜粮油,2026-05-31,7.6,33.1,101.2,11,193,14096.85,0.0345,0.1814,235.9,B,1,0,28.5
S0385,P0073,抽纸2号,日用品,2025-12-31,5.3,19.2,59.3,6,127,8548.98,0.0,0.2559,151.3,B,0,0,18.4
S0386,P0073,抽纸2号,日用品,2026-01-31,5.9,22.2,65.5,7,120,8601.96,0.0,0.2559,151.3,B,0,0,21.4
S0387,P0073,抽纸2号,日用品,2026-02-28,6.1,21.7,63.7,7,119,9052.16,0.0,0.2559,151.3,B,0,0,20.2
S0388,P0073,抽纸2号,日用品,2026-03-31,4.8,25.1,75.3,8,95,9159.3,0.0,0.2559,151.3,B,0,0,25.5
S0389,P0073,抽纸2号,日用品,2026-04-30,5.8,26.1,73.8,8,118,8399.99,0.0,0.2559,151.3,B,0,0,20.6
S0390,P0073,抽纸2号,日用品,2026-05-31,7.2,24.7,73.6,8,125,8843.16,0.0,0.2559,151.3,B,0,0,25.9
S0391,P0165,鲜玉米3号,农产品,2025-12-31,6.9,34.8,105.5,11,403,19021.69,0.0938,0.1001,301.9,B,1,0,32.7
S0392,P0165,鲜玉米3号,农产品,2026-01-31,8.4,31.7,99.2,10,398,20950.18,0.0938,0.1001,301.9,B,1,0,33.0
S0393,P0165,鲜玉米3号,农产品,2026-02-28,7.7,35.9,106.5,11,383,20589.53,0.0938,0.1001,301.9,B,1,0,25.8
S0394,P0165,鲜玉米3号,农产品,2026-03-31,12.1,45.2,123.9,15,368,20778.99,0.0938,0.1001,301.9,B,1,0,38.4
S0395,P0165,鲜玉米3号,农产品,2026-04-30,13.5,52.0,143.4,17,352,21152.92,0.0938,0.1001,301.9,B,1,0,47.7
S0396,P0165,鲜玉米3号,农产品,2026-05-31,8.9,37.6,114.4,12,368,17240.99,0.0938,0.1001,301.9,B,1,0,42.7
S0397,P0066,果汁6号,零食饮料,2025-12-31,7.6,31.9,99.9,10,285,10392.67,0.0,0.3759,228.5,B,0,0,30.3
S0398,P0066,果汁6号,零食饮料,2026-01-31,7.3,29.0,89.8,9,254,10320.17,0.0,0.3759,228.5,B,0,0,25.9
S0399,P0066,果汁6号,零食饮料,2026-02-28,7.9,39.4,118.4,13,253,10106.0,0.0,0.3759,228.5,B,0,0,40.9
S0400,P0066,果汁6号,零食饮料,2026-03-31,7.6,33.1,106.8,11,276,10272.63,0.0,0.3759,228.5,B,0,0,31.1
S0401,P0066,果汁6号,零食饮料,2026-04-30,10.1,41.3,117.0,13,271,8941.36,0.0,0.3759,228.5,B,0,0,36.5
S0402,P0066,果汁6号,零食饮料,2026-05-31,8.2,42.6,130.6,14,270,10860.21,0.0,0.3759,228.5,B,0,0,38.4
S0403,P0048,果汁3号,零食饮料,2025-12-31,7.2,27.9,91.6,9,138,4675.51,0.069,0.3231,104.2,B,0,0,30.9
S0404,P0048,果汁3号,零食饮料,2026-01-31,6.9,34.0,118.6,11,165,4732.77,0.069,0.3231,104.2,B,0,0,31.6
S0405,P0048,果汁3号,零食饮料,2026-02-28,12.0,43.1,121.0,14,146,5391.11,0.069,0.3231,104.2,B,0,0,38.6
S0406,P0048,果汁3号,零食饮料,2026-03-31,8.6,39.5,111.5,13,144,4580.47,0.069,0.3231,104.2,B,0,0,38.3
S0407,P0048,果汁3号,零食饮料,2026-04-30,10.8,41.8,123.4,13,147,5026.37,0.069,0.3231,104.2,B,0,0,39.6
S0408,P0048,果汁3号,零食饮料,2026-05-31,11.5,45.3,130.0,15,142,4726.25,0.069,0.3231,104.2,B,0,0,56.4
S0409,P0167,土豆3号,农产品,2025-12-31,17.4,76.3,218.0,25,296,5759.62,0.0149,0.1339,103.9,B,1,0,69.8
S0410,P0167,土豆3号,农产品,2026-01-31,18.2,71.0,211.7,23,242,5363.62,0.0149,0.1339,103.9,B,1,0,63.4
S0411,P0167,土豆3号,农产品,2026-02-28,15.1,64.2,209.0,21,268,5779.08,0.0149,0.1339,103.9,B,1,0,53.2
S0412,P0167,土豆3号,农产品,2026-03-31,21.4,85.4,237.3,28,273,5903.02,0.0149,0.1339,103.9,B,1,0,82.1
S0413,P0167,土豆3号,农产品,2026-04-30,20.3,91.9,266.3,30,237,6137.55,0.0149,0.1339,103.9,B,1,0,88.6
S0414,P0167,土豆3号,农产品,2026-05-31,25.9,94.9,289.7,31,288,6047.53,0.0149,0.1339,103.9,B,1,0,81.9
S0415,P0041,饼干2号,零食饮料,2025-12-31,7.2,30.2,91.1,10,202,6276.33,0.0645,0.3587,148.9,B,0,0,31.8
S0416,P0041,饼干2号,零食饮料,2026-01-31,8.4,33.3,104.3,11,197,7109.78,0.0645,0.3587,148.9,B,0,0,29.2
S0417,P0041,饼干2号,零食饮料,2026-02-28,6.8,29.8,102.9,9,190,6370.93,0.0645,0.3587,148.9,B,0,0,32.6
S0418,P0041,饼干2号,零食饮料,2026-03-31,10.7,40.8,118.9,13,204,6412.31,0.0645,0.3587,148.9,B,0,0,43.3
S0419,P0041,饼干2号,零食饮料,2026-04-30,9.2,40.7,124.5,13,185,6580.32,0.0645,0.3587,148.9,B,0,0,46.7
S0420,P0041,饼干2号,零食饮料,2026-05-31,9.5,39.7,123.3,13,190,5632.59,0.0645,0.3587,148.9,B,0,0,44.3
S0421,P0038,坚果1号,零食饮料,2025-12-31,8.5,36.3,98.5,12,143,4829.98,0.0938,0.2435,93.8,B,0,0,27.7
S0422,P0038,坚果1号,零食饮料,2026-01-31,9.0,34.6,106.2,11,136,4790.95,0.0938,0.2435,93.8,B,0,0,31.2
S0423,P0038,坚果1号,零食饮料,2026-02-28,9.1,38.9,115.6,12,116,4188.46,0.0938,0.2435,93.8,B,0,0,41.8
S0424,P0038,坚果1号,零食饮料,2026-03-31,10.8,43.6,125.9,14,121,4859.24,0.0938,0.2435,93.8,B,0,0,43.8
S0425,P0038,坚果1号,零食饮料,2026-04-30,9.5,40.8,126.1,13,107,4779.14,0.0938,0.2435,93.8,B,0,0,48.3
S0426,P0038,坚果1号,零食饮料,2026-05-31,8.8,38.2,115.3,12,128,4534.2,0.0938,0.2435,93.8,B,0,0,27.9
S0427,P0156,西红柿1号,农产品,2025-12-31,27.1,102.2,291.8,34,301,3187.84,0.069,0.2222,62.8,B,1,0,114.8
S0428,P0156,西红柿1号,农产品,2026-01-31,39.4,151.8,413.5,50,297,3262.88,0.069,0.2222,62.8,B,1,0,130.0
S0429,P0156,西红柿1号,农产品,2026-02-28,32.7,116.3,339.4,38,327,3213.94,0.069,0.2222,62.8,B,1,0,119.9
S0430,P0156,西红柿1号,农产品,2026-03-31,31.7,142.4,417.5,47,322,3440.81,0.069,0.2222,62.8,B,1,0,121.6
S0431,P0156,西红柿1号,农产品,2026-04-30,34.0,143.9,408.0,47,303,3368.72,0.069,0.2222,62.8,B,1,0,143.5
S0432,P0156,西红柿1号,农产品,2026-05-31,41.4,169.7,469.3,56,273,3590.8,0.069,0.2222,62.8,B,1,0,174.5
S0433,P0012,杂粮包2号,生鲜粮油,2025-12-31,15.5,74.7,214.9,24,286,5317.82,0.0141,0.1211,94.7,B,1,0,64.9
S0434,P0012,杂粮包2号,生鲜粮油,2026-01-31,15.1,66.2,186.9,22,259,5292.04,0.0141,0.1211,94.7,B,1,0,73.8
S0435,P0012,杂粮包2号,生鲜粮油,2026-02-28,17.7,80.9,256.5,26,278,4810.37,0.0141,0.1211,94.7,B,1,0,75.9
S0436,P0012,杂粮包2号,生鲜粮油,2026-03-31,17.0,75.2,214.9,25,222,5014.85,0.0141,0.1211,94.7,B,1,0,68.9
S0437,P0012,杂粮包2号,生鲜粮油,2026-04-30,20.6,92.0,261.5,30,246,5013.56,0.0141,0.1211,94.7,B,1,0,105.1
S0438,P0012,杂粮包2号,生鲜粮油,2026-05-31,23.7,104.4,309.1,34,289,5687.73,0.0141,0.1211,94.7,B,1,0,98.4
S0439,P0166,红薯3号,农产品,2025-12-31,10.8,45.2,135.8,15,397,9974.19,0.1064,0.2092,206.4,B,1,0,38.4
S0440,P0166,红薯3号,农产品,2026-01-31,14.0,60.4,169.0,20,420,9620.91,0.1064,0.2092,206.4,B,1,0,56.6
S0441,P0166,红薯3号,农产品,2026-02-28,12.5,57.1,172.2,19,445,9877.43,0.1064,0.2092,206.4,B,1,0,48.8
S0442,P0166,红薯3号,农产品,2026-03-31,15.5,63.6,196.8,21,365,8835.62,0.1064,0.2092,206.4,B,1,0,77.8
S0443,P0166,红薯3号,农产品,2026-04-30,15.2,64.1,202.5,21,407,9402.34,0.1064,0.2092,206.4,B,1,0,57.4
S0444,P0166,红薯3号,农产品,2026-05-31,14.3,65.2,190.4,21,387,9116.21,0.1064,0.2092,206.4,B,1,0,57.5
S0445,P0091,抽纸5号,日用品,2025-12-31,3.2,13.8,41.1,4,423,33848.12,0.0,0.1792,748.2,B,0,0,12.8
S0446,P0091,抽纸5号,日用品,2026-01-31,4.0,17.3,47.9,5,415,36007.06,0.0,0.1792,748.2,B,0,0,17.6
S0447,P0091,抽纸5号,日用品,2026-02-28,3.8,18.6,54.2,6,465,34765.93,0.0,0.1792,748.2,B,0,0,18.8
S0448,P0091,抽纸5号,日用品,2026-03-31,3.7,17.6,55.1,5,364,34727.51,0.0,0.1792,748.2,B,0,0,17.2
S0449,P0091,抽纸5号,日用品,2026-04-30,3.7,17.5,59.3,5,421,34461.25,0.0,0.1792,748.2,B,0,0,14.8
S0450,P0091,抽纸5号,日用品,2026-05-31,5.5,22.2,62.9,7,437,33412.11,0.0,0.1792,748.2,B,0,0,21.7
S0451,P0175,苹果4号,农产品,2025-12-31,14.9,58.6,188.3,19,320,5987.17,0.082,0.2121,134.4,B,1,0,63.9
S0452,P0175,苹果4号,农产品,2026-01-31,13.0,53.5,193.8,17,313,6307.67,0.082,0.2121,134.4,B,1,0,50.7
S0453,P0175,苹果4号,农产品,2026-02-28,14.5,61.5,198.2,20,317,6109.94,0.082,0.2121,134.4,B,1,0,59.5
S0454,P0175,苹果4号,农产品,2026-03-31,17.2,71.2,228.5,23,271,6116.37,0.082,0.2121,134.4,B,1,0,78.5
S0455,P0175,苹果4号,农产品,2026-04-30,15.3,69.2,212.2,23,361,5592.07,0.082,0.2121,134.4,B,1,0,65.1
S0456,P0175,苹果4号,农产品,2026-05-31,17.7,65.2,212.3,21,314,5904.91,0.082,0.2121,134.4,B,1,0,59.3
S0457,P0174,西红柿4号,农产品,2025-12-31,8.5,29.9,91.1,9,122,4453.94,0.0789,0.2379,100.7,B,1,0,33.3
S0458,P0174,西红柿4号,农产品,2026-01-31,7.5,29.2,98.0,9,143,4166.49,0.0789,0.2379,100.7,B,1,0,31.8
S0459,P0174,西红柿4号,农产品,2026-02-28,9.4,38.3,110.0,12,114,4316.65,0.0789,0.2379,100.7,B,1,0,35.1
S0460,P0174,西红柿4号,农产品,2026-03-31,9.9,39.7,128.2,13,139,4511.67,0.0789,0.2379,100.7,B,1,0,39.5
S0461,P0174,西红柿4号,农产品,2026-04-30,8.1,35.4,117.6,11,126,4108.82,0.0789,0.2379,100.7,B,1,0,37.4
S0462,P0174,西红柿4号,农产品,2026-05-31,10.5,41.2,111.9,13,142,4435.71,0.0789,0.2379,100.7,B,1,0,43.1
S0463,P0079,抽纸3号,日用品,2025-12-31,4.4,19.2,58.1,6,104,5206.95,0.0333,0.2438,126.8,B,0,0,24.0
S0464,P0079,抽纸3号,日用品,2026-01-31,5.5,20.5,65.5,6,104,5698.56,0.0333,0.2438,126.8,B,0,0,18.2
S0465,P0079,抽纸3号,日用品,2026-02-28,5.5,23.2,69.2,7,95,5211.55,0.0333,0.2438,126.8,B,0,0,22.1
S0466,P0079,抽纸3号,日用品,2026-03-31,5.9,26.3,79.4,8,108,5573.11,0.0333,0.2438,126.8,B,0,0,23.8
S0467,P0079,抽纸3号,日用品,2026-04-30,6.4,25.7,78.3,8,97,5667.66,0.0333,0.2438,126.8,B,0,0,22.8
S0468,P0079,抽纸3号,日用品,2026-05-31,5.9,26.5,84.3,8,113,4740.41,0.0333,0.2438,126.8,B,0,0,25.7
S0469,P0176,蘑菇4号,农产品,2025-12-31,12.2,53.8,175.8,17,277,6008.99,0.0727,0.111,125.4,B,1,0,49.5
S0470,P0176,蘑菇4号,农产品,2026-01-31,12.4,59.2,183.4,19,304,6521.87,0.0727,0.111,125.4,B,1,0,61.9
S0471,P0176,蘑菇4号,农产品,2026-02-28,14.5,57.9,170.7,19,287,6164.5,0.0727,0.111,125.4,B,1,0,49.0
S0472,P0176,蘑菇4号,农产品,2026-03-31,18.1,87.9,236.4,29,265,6573.08,0.0727,0.111,125.4,B,1,0,108.5
S0473,P0176,蘑菇4号,农产品,2026-04-30,18.2,73.4,234.2,24,299,6293.73,0.0727,0.111,125.4,B,1,0,69.6
S0474,P0176,蘑菇4号,农产品,2026-05-31,19.7,83.9,250.5,27,300,6480.39,0.0727,0.111,125.4,B,1,0,90.7
S0475,P0163,苹果2号,农产品,2025-12-31,9.8,43.0,137.6,14,111,2835.4,0.0164,0.1084,54.3,B,1,0,38.3
S0476,P0163,苹果2号,农产品,2026-01-31,14.6,55.4,152.9,18,98,2931.73,0.0164,0.1084,54.3,B,1,0,54.6
S0477,P0163,苹果2号,农产品,2026-02-28,12.7,55.0,163.6,18,92,2780.26,0.0164,0.1084,54.3,B,1,0,47.4
S0478,P0163,苹果2号,农产品,2026-03-31,14.0,64.3,163.1,21,109,2924.33,0.0164,0.1084,54.3,B,1,0,52.9
S0479,P0163,苹果2号,农产品,2026-04-30,12.9,63.6,184.5,21,95,2373.99,0.0164,0.1084,54.3,B,1,0,56.3
S0480,P0163,苹果2号,农产品,2026-05-31,12.0,56.2,194.9,18,98,2742.26,0.0164,0.1084,54.3,B,1,0,50.7
S0481,P0159,鲜玉米2号,农产品,2025-12-31,22.4,88.6,252.3,29,284,3778.26,0.0989,0.1785,86.9,B,1,0,96.2
S0482,P0159,鲜玉米2号,农产品,2026-01-31,21.2,91.9,273.3,30,266,3804.57,0.0989,0.1785,86.9,B,1,0,84.8
S0483,P0159,鲜玉米2号,农产品,2026-02-28,20.0,88.6,276.7,29,307,3728.2,0.0989,0.1785,86.9,B,1,0,73.2
S0484,P0159,鲜玉米2号,农产品,2026-03-31,21.8,96.0,274.6,31,308,3591.12,0.0989,0.1785,86.9,B,1,0,77.3
S0485,P0159,鲜玉米2号,农产品,2026-04-30,26.1,100.6,301.0,33,257,3831.79,0.0989,0.1785,86.9,B,1,0,96.8
S0486,P0159,鲜玉米2号,农产品,2026-05-31,27.8,116.8,314.7,38,293,4143.65,0.0989,0.1785,86.9,B,1,0,83.4
S0487,P0082,牙膏3号,日用品,2025-12-31,4.3,19.5,52.7,6,213,14746.51,0.087,0.2201,364.8,B,0,0,20.7
S0488,P0082,牙膏3号,日用品,2026-01-31,3.2,14.3,44.8,4,241,14792.38,0.087,0.2201,364.8,B,0,0,15.2
S0489,P0082,牙膏3号,日用品,2026-02-28,3.5,15.4,47.2,5,248,15472.97,0.087,0.2201,364.8,B,0,0,16.3
S0490,P0082,牙膏3号,日用品,2026-03-31,3.0,14.7,52.6,4,219,13895.29,0.087,0.2201,364.8,B,0,0,16.4
S0491,P0082,牙膏3号,日用品,2026-04-30,5.7,24.0,66.8,7,224,14749.02,0.087,0.2201,364.8,B,0,0,22.2
S0492,P0082,牙膏3号,日用品,2026-05-31,6.0,24.0,70.1,7,205,15209.73,0.087,0.2201,364.8,B,0,0,26.1
S0493,P0087,垃圾袋4号,日用品,2025-12-31,2.0,10.2,35.9,3,172,12388.06,0.0,0.2747,337.5,B,0,0,8.6
S0494,P0087,垃圾袋4号,日用品,2026-01-31,3.2,14.8,39.7,4,169,11760.5,0.0,0.2747,337.5,B,0,0,14.2
S0495,P0087,垃圾袋4号,日用品,2026-02-28,3.3,12.6,41.7,4,191,12280.08,0.0,0.2747,337.5,B,0,0,11.1
S0496,P0087,垃圾袋4号,日用品,2026-03-31,3.8,15.8,47.6,5,166,12538.81,0.0,0.2747,337.5,B,0,0,14.2
S0497,P0087,垃圾袋4号,日用品,2026-04-30,3.3,14.4,43.5,4,163,13444.81,0.0,0.2747,337.5,B,0,0,17.5
S0498,P0087,垃圾袋4号,日用品,2026-05-31,3.5,16.3,48.1,5,167,13474.91,0.0,0.2747,337.5,B,0,0,14.8
S0499,P0055,矿泉水4号,零食饮料,2025-12-31,9.2,36.8,102.0,12,201,5605.63,0.0,0.3535,151.5,B,0,0,41.9
S0500,P0055,矿泉水4号,零食饮料,2026-01-31,7.0,32.6,102.7,10,215,4804.26,0.0,0.3535,151.5,B,0,0,39.7
S0501,P0055,矿泉水4号,零食饮料,2026-02-28,11.9,43.3,124.7,14,197,4766.49,0.0,0.3535,151.5,B,0,0,34.2
S0502,P0055,矿泉水4号,零食饮料,2026-03-31,8.3,35.8,101.1,11,240,4798.63,0.0,0.3535,151.5,B,0,0,37.3
S0503,P0055,矿泉水4号,零食饮料,2026-04-30,10.6,41.1,122.3,13,191,5213.51,0.0,0.3535,151.5,B,0,0,36.9
S0504,P0055,矿泉水4号,零食饮料,2026-05-31,8.6,40.1,137.2,13,208,4678.34,0.0,0.3535,151.5,B,0,0,45.2
S0505,P0050,坚果3号,零食饮料,2025-12-31,7.3,29.1,87.3,9,270,7560.32,0.0,0.371,246.2,B,0,0,23.6
S0506,P0050,坚果3号,零食饮料,2026-01-31,6.9,32.3,93.6,10,315,7655.77,0.0,0.371,246.2,B,0,0,32.2
S0507,P0050,坚果3号,零食饮料,2026-02-28,7.5,33.6,101.3,11,319,7385.38,0.0,0.371,246.2,B,0,0,32.0
S0508,P0050,坚果3号,零食饮料,2026-03-31,7.7,31.8,98.5,10,301,7671.85,0.0,0.371,246.2,B,0,0,29.3
S0509,P0050,坚果3号,零食饮料,2026-04-30,11.1,43.3,119.8,14,269,7404.68,0.0,0.371,246.2,B,0,0,37.2
S0510,P0050,坚果3号,零食饮料,2026-05-31,8.1,35.2,113.4,11,274,7297.56,0.0,0.371,246.2,B,0,0,32.0
S0511,P0035,饼干1号,零食饮料,2025-12-31,11.0,38.5,114.2,12,211,5990.69,0.0385,0.2019,156.2,B,0,0,37.7
S0512,P0035,饼干1号,零食饮料,2026-01-31,10.8,38.8,113.5,12,231,6063.86,0.0385,0.2019,156.2,B,0,0,33.7
S0513,P0035,饼干1号,零食饮料,2026-02-28,9.4,36.0,103.3,12,216,5369.19,0.0385,0.2019,156.2,B,0,0,31.2
S0514,P0035,饼干1号,零食饮料,2026-03-31,9.1,39.8,112.4,13,220,5801.47,0.0385,0.2019,156.2,B,0,0,33.4
S0515,P0035,饼干1号,零食饮料,2026-04-30,9.5,44.2,126.9,14,219,6337.56,0.0385,0.2019,156.2,B,0,0,38.0
S0516,P0035,饼干1号,零食饮料,2026-05-31,12.5,48.8,152.5,16,248,5581.78,0.0385,0.2019,156.2,B,0,0,42.6
S0517,P0095,毛巾5号,日用品,2025-12-31,3.6,13.0,40.6,4,316,25882.99,0.1765,0.2029,705.7,B,0,0,13.3
S0518,P0095,毛巾5号,日用品,2026-01-31,3.5,14.7,41.6,4,365,26931.55,0.1765,0.2029,705.7,B,0,0,14.2
S0519,P0095,毛巾5号,日用品,2026-02-28,2.9,11.8,37.3,3,389,27970.0,0.1765,0.2029,705.7,B,0,0,12.9
S0520,P0095,毛巾5号,日用品,2026-03-31,3.5,15.7,45.0,5,322,24718.25,0.1765,0.2029,705.7,B,0,0,14.8
S0521,P0095,毛巾5号,日用品,2026-04-30,4.0,16.1,47.7,5,351,27612.63,0.1765,0.2029,705.7,B,0,0,16.4
S0522,P0095,毛巾5号,日用品,2026-05-31,3.7,16.6,48.7,5,363,25646.61,0.1765,0.2029,705.7,B,0,0,16.6
S0523,P0189,冷冻水饺3号,冷链食品,2025-12-31,7.5,33.1,103.1,11,145,4009.57,0.129,0.172,96.6,B,1,0,27.7
S0524,P0189,冷冻水饺3号,冷链食品,2026-01-31,10.0,42.6,114.2,14,129,3826.3,0.129,0.172,96.6,B,1,0,55.1
S0525,P0189,冷冻水饺3号,冷链食品,2026-02-28,9.7,38.4,112.5,12,150,3822.68,0.129,0.172,96.6,B,1,0,36.3
S0526,P0189,冷冻水饺3号,冷链食品,2026-03-31,9.7,39.6,125.7,13,125,3593.03,0.129,0.172,96.6,B,1,0,37.4
S0527,P0189,冷冻水饺3号,冷链食品,2026-04-30,10.9,51.7,157.5,17,131,3892.21,0.129,0.172,96.6,B,1,0,45.6
S0528,P0189,冷冻水饺3号,冷链食品,2026-05-31,11.2,49.5,142.6,16,122,3628.49,0.129,0.172,96.6,B,1,0,49.3
S0529,P0062,坚果5号,零食饮料,2025-12-31,7.9,30.7,99.0,10,428,8153.72,0.0333,0.3548,279.1,B,0,0,31.8
S0530,P0062,坚果5号,零食饮料,2026-01-31,9.2,36.1,121.0,12,416,8320.01,0.0333,0.3548,279.1,B,0,0,35.3
S0531,P0062,坚果5号,零食饮料,2026-02-28,7.6,33.8,111.4,11,418,7466.88,0.0333,0.3548,279.1,B,0,0,34.5
S0532,P0062,坚果5号,零食饮料,2026-03-31,8.7,37.6,118.0,12,351,7733.42,0.0333,0.3548,279.1,B,0,0,30.5
S0533,P0062,坚果5号,零食饮料,2026-04-30,9.9,42.1,136.0,14,355,8033.77,0.0333,0.3548,279.1,B,0,0,45.3
S0534,P0062,坚果5号,零食饮料,2026-05-31,11.3,50.0,153.7,16,387,8673.6,0.0333,0.3548,279.1,B,0,0,54.4
S0535,P0054,果汁4号,零食饮料,2025-12-31,5.6,22.6,69.1,7,254,7549.85,0.0,0.3393,264.4,B,0,0,22.4
S0536,P0054,果汁4号,零食饮料,2026-01-31,6.0,23.7,71.4,7,254,8025.13,0.0,0.3393,264.4,B,0,0,20.1
S0537,P0054,果汁4号,零食饮料,2026-02-28,6.8,24.2,67.6,8,261,7846.69,0.0,0.3393,264.4,B,0,0,25.9
S0538,P0054,果汁4号,零食饮料,2026-03-31,5.0,20.6,69.4,6,217,7777.31,0.0,0.3393,264.4,B,0,0,18.4
S0539,P0054,果汁4号,零食饮料,2026-04-30,6.2,26.9,88.6,8,214,8214.1,0.0,0.3393,264.4,B,0,0,30.3
S0540,P0054,果汁4号,零食饮料,2026-05-31,7.6,29.4,85.4,9,252,7267.29,0.0,0.3393,264.4,B,0,0,30.6
S0541,P0058,山楂糕4号,零食饮料,2025-12-31,7.6,31.4,99.1,10,113,3242.7,0.125,0.2093,90.0,C,0,0,31.0
S0542,P0058,山楂糕4号,零食饮料,2026-01-31,7.1,27.7,90.5,9,119,3169.91,0.125,0.2093,90.0,C,0,0,27.2
S0543,P0058,山楂糕4号,零食饮料,2026-02-28,7.4,32.2,91.4,10,103,3492.02,0.125,0.2093,90.0,C,0,0,32.2
S0544,P0058,山楂糕4号,零食饮料,2026-03-31,7.9,33.1,101.4,11,111,3485.84,0.125,0.2093,90.0,C,0,0,27.8
S0545,P0058,山楂糕4号,零食饮料,2026-04-30,7.0,37.7,110.5,12,106,3022.35,0.125,0.2093,90.0,C,0,0,36.0
S0546,P0058,山楂糕4号,零食饮料,2026-05-31,10.1,43.0,131.5,14,92,2962.56,0.125,0.2093,90.0,C,0,0,39.5
S0547,P0171,鲜玉米4号,农产品,2025-12-31,5.4,24.1,82.7,8,174,6056.51,0.0323,0.1339,149.7,C,1,0,22.1
S0548,P0171,鲜玉米4号,农产品,2026-01-31,6.3,28.1,78.2,9,136,6162.34,0.0323,0.1339,149.7,C,1,0,30.1
S0549,P0171,鲜玉米4号,农产品,2026-02-28,6.2,26.3,84.1,8,146,5981.95,0.0323,0.1339,149.7,C,1,0,26.1
S0550,P0171,鲜玉米4号,农产品,2026-03-31,7.5,30.3,87.7,10,147,5842.16,0.0323,0.1339,149.7,C,1,0,28.9
S0551,P0171,鲜玉米4号,农产品,2026-04-30,9.7,38.0,101.3,12,190,5968.75,0.0323,0.1339,149.7,C,1,0,40.5
S0552,P0171,鲜玉米4号,农产品,2026-05-31,8.1,36.9,106.1,12,146,6014.48,0.0323,0.1339,149.7,C,1,0,33.6
S0553,P0040,山楂糕1号,零食饮料,2025-12-31,10.3,39.8,118.6,13,300,5041.95,0.0588,0.3784,190.0,C,0,0,42.0
S0554,P0040,山楂糕1号,零食饮料,2026-01-31,10.1,48.8,139.8,16,308,5498.6,0.0588,0.3784,190.0,C,0,0,45.1
S0555,P0040,山楂糕1号,零食饮料,2026-02-28,12.3,49.5,146.0,16,287,5170.77,0.0588,0.3784,190.0,C,0,0,47.9
S0556,P0040,山楂糕1号,零食饮料,2026-03-31,9.7,48.0,144.2,15,305,5164.44,0.0588,0.3784,190.0,C,0,0,44.0
S0557,P0040,山楂糕1号,零食饮料,2026-04-30,11.1,51.1,148.9,17,295,5493.96,0.0588,0.3784,190.0,C,0,0,39.9
S0558,P0040,山楂糕1号,零食饮料,2026-05-31,13.3,63.3,181.4,21,310,5309.09,0.0588,0.3784,190.0,C,0,0,59.2
S0559,P0067,抽纸1号,日用品,2025-12-31,3.3,13.7,43.6,4,367,18126.64,0.0,0.3002,621.0,C,0,0,13.8
S0560,P0067,抽纸1号,日用品,2026-01-31,2.7,12.1,43.3,4,316,19236.72,0.0,0.3002,621.0,C,0,0,10.9
S0561,P0067,抽纸1号,日用品,2026-02-28,3.3,13.6,47.0,4,358,17582.49,0.0,0.3002,621.0,C,0,0,11.6
S0562,P0067,抽纸1号,日用品,2026-03-31,4.0,16.4,50.1,5,337,17291.73,0.0,0.3002,621.0,C,0,0,16.0
S0563,P0067,抽纸1号,日用品,2026-04-30,3.6,15.0,46.5,4,362,18728.34,0.0,0.3002,621.0,C,0,0,13.4
S0564,P0067,抽纸1号,日用品,2026-05-31,4.1,16.8,51.2,5,396,18282.99,0.0,0.3002,621.0,C,0,0,16.7
S0565,P0071,毛巾1号,日用品,2025-12-31,3.1,13.1,38.2,4,137,10038.32,0.0,0.2135,307.2,C,0,0,11.8
