order_id,order_date,customer_id,product_id,quantity,order_amount,outlet_id,order_status,is_urgent,clean_status
ORD003251,2026-04-29,C01012,P0199,3,369.03,O001,已签收,0,通过基础清洗
ORD000595,2026-03-21,C00364,P0016,5,42.95,O034,已签收,0,通过基础清洗
ORD004867,2026-06-08,C01239,P0067,4,315.56,O005,已签收,0,通过基础清洗
ORD000451,2026-05-14,C01317,P0175,6,146.28,O026,已签收,0,通过基础清洗
ORD007478,2026-04-02,C01340,P0180,3,37.5,O014,已签收,0,通过基础清洗
ORD003278,2026-05-11,C01290,P0062,3,95.28,O015,已签收,0,通过基础清洗
ORD006080,2026-04-30,C00928,P0197,4,246.64,O018,已签收,0,通过基础清洗
ORD004692,2026-05-28,C01393,P0058,8,295.04,O004,已签收,0,通过基础清洗
ORD000313,2026-04-15,C00476,P0002,3,263.85,O008,已签收,1,通过基础清洗
ORD007622,2026-05-06,C01660,P0107,1,158.84,O010,已签收,0,通过基础清洗
ORD007284,2026-03-22,C01743,P0166,1,31.6,O025,已签收,0,通过基础清洗
ORD004662,2026-04-28,C01455,P0030,6,502.26,O008,已签收,0,通过基础清洗
ORD004852,2026-03-22,C00467,P0168,3,75.51,O013,已签收,0,通过基础清洗
ORD007232,2026-03-29,C01268,P0060,6,57.48,O018,已签收,0,通过基础清洗
ORD005397,2026-04-20,C00463,P0162,3,111.09,O020,已签收,0,通过基础清洗
ORD000452,2026-04-17,C00037,P0078,2,31.86,O019,已签收,0,通过基础清洗
ORD003167,2026-04-04,C01717,P0181,4,111.96,O018,已签收,0,通过基础清洗
ORD006454,2026-05-22,C00940,P0153,6,312.78,O035,已签收,0,通过基础清洗
ORD006773,2026-04-03,C00962,P0188,4,247.08,O019,已签收,0,通过基础清洗
ORD003627,2026-04-26,C00794,P0173,1,53.47,O048,已签收,0,通过基础清洗
ORD000891,2026-04-27,C00787,P0049,2,20.1,O057,已签收,0,通过基础清洗
ORD002764,2026-05-12,C01361,P0173,6,320.82,O059,已签收,1,通过基础清洗
ORD000659,2026-05-14,C01290,P0014,2,31.24,O026,已签收,0,通过基础清洗
ORD001507,2026-05-16,C00617,P0163,4,114.44,O014,已签收,0,通过基础清洗
ORD004012,2026-03-30,C01451,P0027,2,132.86,O002,已签收,0,通过基础清洗
ORD004555,2026-05-22,C01790,P0094,6,54.96,O040,已签收,1,通过基础清洗
ORD007488,2026-04-10,C00902,P0011,2,147.2,O023,已签收,0,通过基础清洗
ORD001000,2026-04-24,C00901,P0039,2,64.72,O002,已签收,0,通过基础清洗
ORD000390,2026-04-20,C00981,P0005,4,302.08,O011,已签收,0,通过基础清洗
ORD003408,2026-04-14,C00244,P0174,5,213.1,O014,已签收,0,通过基础清洗
ORD002331,2026-03-27,C01414,P0153,3,156.39,O003,已签收,0,通过基础清洗
ORD001477,2026-04-23,C01773,P0046,3,11.37,O005,已签收,0,通过基础清洗
ORD002241,2026-06-09,C00789,P0165,10,592.2,O016,已签收,0,通过基础清洗
ORD007194,2026-03-28,C00463,P0008,2,66.74,O050,已签收,0,通过基础清洗
ORD007205,2026-06-12,C00263,P0025,1,14.1,O047,已签收,0,通过基础清洗
ORD006680,2026-05-04,C00679,P0008,3,100.11,O003,已签收,0,通过基础清洗
ORD003937,2026-05-05,C00392,P0159,4,63.4,O044,已签收,1,通过基础清洗
ORD006752,2026-06-04,C01244,P0186,8,1087.28,O008,已签收,0,通过基础清洗
ORD002973,2026-05-25,C01307,P0182,5,232.1,O028,已签收,0,通过基础清洗
ORD003387,2026-04-29,C01362,P0180,3,37.5,O036,已签收,0,通过基础清洗
ORD002776,2026-05-26,C00478,P0090,2,35.44,O011,已签收,1,通过基础清洗
ORD001924,2026-06-02,C00654,P0018,4,246.4,O001,已签收,0,通过基础清洗
ORD000759,2026-06-13,C01108,P0158,6,283.02,O048,已签收,0,通过基础清洗
ORD000701,2026-04-05,C00395,P0023,5,434.0,O032,已签收,0,通过基础清洗
ORD007009,2026-05-12,C00074,P0163,5,143.05,O047,已签收,0,通过基础清洗
ORD001294,2026-04-05,C00920,P0040,6,166.8,O026,已签收,0,通过基础清洗
ORD007062,2026-03-25,C01243,P0030,2,167.42,O012,已签收,0,通过基础清洗
ORD002874,2026-05-24,C00607,P0003,2,87.66,O020,已签收,1,通过基础清洗
ORD006699,2026-06-01,C00424,P0044,12,140.88,O019,已签收,0,通过基础清洗
ORD002536,2026-05-18,C01213,P0177,4,57.6,O002,已签收,0,通过基础清洗
ORD006730,2026-05-08,C00598,P0012,5,113.95,O030,已签收,1,通过基础清洗
ORD001908,2026-04-08,C01350,P0096,6,670.2,O038,已签收,0,通过基础清洗
ORD006918,2026-04-27,C00414,P0103,1,67.63,O019,已签收,0,通过基础清洗
ORD007020,2026-05-30,C00858,P0183,5,478.1,O009,已签收,1,通过基础清洗
ORD000369,2026-04-01,C01149,P0194,3,178.56,O019,已签收,0,通过基础清洗
ORD001938,2026-05-19,C00778,P0020,1,66.68,O017,已签收,0,通过基础清洗
ORD004214,2026-05-02,C00758,P0101,1,260.68,O016,已签收,0,通过基础清洗
ORD001152,2026-05-20,C00005,P0111,1,232.1,O019,已签收,0,通过基础清洗
ORD007671,2026-05-30,C00852,P0084,4,450.6,O043,已签收,0,通过基础清洗
ORD005091,2026-04-21,C00760,P0156,3,41.85,O023,已签收,0,通过基础清洗
ORD004193,2026-05-01,C00431,P0002,3,263.85,O049,已签收,0,通过基础清洗
ORD004280,2026-03-19,C00343,P0169,3,148.62,O048,已签收,0,通过基础清洗
ORD003011,2026-05-27,C01613,P0016,1,8.59,O004,已签收,0,通过基础清洗
ORD007868,2026-03-25,C00959,P0006,4,324.08,O045,已签收,0,通过基础清洗
ORD000192,2026-04-18,C01158,P0179,4,120.44,O028,已签收,0,通过基础清洗
ORD007278,2026-04-04,C00049,P0016,5,42.95,O032,已签收,0,通过基础清洗
ORD004428,2026-03-23,C01785,P0020,4,266.72,O041,已签收,0,通过基础清洗
ORD000175,2026-06-11,C00406,P0073,1,97.51,O034,已签收,0,通过基础清洗
ORD001904,2026-05-04,C01224,P0056,8,321.28,O045,已签收,0,通过基础清洗
ORD001100,2026-05-16,C00263,P0178,3,155.88,O003,已签收,0,通过基础清洗
ORD005314,2026-03-28,C01346,P0190,1,71.19,O002,已签收,0,通过基础清洗
ORD003647,2026-06-05,C01635,P0161,1,10.59,O015,已签收,0,通过基础清洗
ORD003409,2026-03-28,C01672,P0004,3,129.75,O003,已签收,0,通过基础清洗
ORD003886,2026-05-22,C00375,P0197,3,184.98,O045,已签收,0,通过基础清洗
ORD002293,2026-06-03,C00209,P0163,1,28.61,O004,已签收,1,通过基础清洗
ORD006975,2026-05-24,C00933,P0156,2,27.9,O020,已签收,0,通过基础清洗
ORD007777,2026-04-18,C01659,P0031,3,23.76,O031,已签收,0,通过基础清洗
ORD005322,2026-03-31,C00592,P0018,2,123.2,O013,已签收,0,通过基础清洗
ORD004899,2026-05-28,C00975,P0005,1,75.52,O001,已签收,0,通过基础清洗
ORD001165,2026-06-12,C00289,P0012,3,68.37,O020,已签收,0,通过基础清洗
ORD005152,2026-06-10,C01696,P0199,2,246.02,O009,已签收,1,通过基础清洗
ORD004652,2026-03-27,C00943,P0112,2,666.0,O036,已签收,0,通过基础清洗
ORD003802,2026-04-30,C00582,P0005,4,302.08,O018,已签收,0,通过基础清洗
ORD006958,2026-06-10,C00362,P0182,4,185.68,O014,已签收,0,通过基础清洗
ORD005023,2026-05-22,C00678,P0183,3,286.86,O016,已签收,0,通过基础清洗
ORD003665,2026-04-30,C00539,P0089,3,173.19,O006,已签收,0,通过基础清洗
ORD005674,2026-05-13,C00279,P0173,8,427.76,O018,已签收,0,通过基础清洗
ORD001662,2026-05-24,C00160,P0006,1,81.02,O023,已签收,0,通过基础清洗
ORD000509,2026-04-12,C00549,P0001,3,213.03,O008,已签收,0,通过基础清洗
ORD000167,2026-05-29,C01750,P0018,4,246.4,O010,已签收,0,通过基础清洗
ORD005519,2026-04-03,C01737,P0176,2,48.66,O009,已签收,1,通过基础清洗
ORD005516,2026-04-18,C00483,P0002,3,263.85,O019,已签收,0,通过基础清洗
ORD004092,2026-04-18,C00742,P0090,2,35.44,O014,已签收,0,通过基础清洗
ORD005594,2026-04-18,C01323,P0192,2,50.36,O015,已签收,0,通过基础清洗
ORD003270,2026-04-03,C01432,P0188,3,185.31,O002,已签收,0,通过基础清洗
ORD005406,2026-06-11,C01437,P0065,4,202.04,O009,已签收,0,通过基础清洗
ORD003495,2026-04-22,C00412,P0177,5,72.0,O002,已签收,0,通过基础清洗
ORD006511,2026-06-12,C01332,P0163,2,57.22,O030,已签收,0,通过基础清洗
ORD000104,2026-04-04,C01785,P0003,3,131.49,O011,已签收,0,通过基础清洗
ORD003266,2026-06-08,C00640,P0011,1,73.6,O045,已签收,0,通过基础清洗
ORD001112,2026-04-25,C00782,P0015,1,70.26,O004,已签收,0,通过基础清洗
ORD004869,2026-05-16,C01261,P0193,8,196.64,O003,已签收,0,通过基础清洗
ORD004076,2026-06-11,C01556,P0177,4,57.6,O026,已签收,0,通过基础清洗
ORD001105,2026-06-10,C00968,P0200,5,355.1,O010,已签收,0,通过基础清洗
ORD004939,2026-03-24,C00646,P0033,2,91.54,O007,已签收,1,通过基础清洗
ORD001753,2026-05-21,C01257,P0093,2,42.9,O045,已签收,0,通过基础清洗
ORD007149,2026-06-07,C01676,P0157,2,109.38,O039,已签收,0,通过基础清洗
ORD004508,2026-05-10,C00920,P0156,5,69.75,O057,已签收,0,通过基础清洗
ORD004169,2026-04-15,C00687,P0028,3,39.27,O033,已签收,1,通过基础清洗
ORD007106,2026-03-29,C00877,P0033,3,137.31,O005,已签收,0,通过基础清洗
ORD002917,2026-04-18,C00459,P0187,2,224.6,O051,已签收,0,通过基础清洗
ORD005285,2026-06-13,C01044,P0193,3,73.74,O003,已签收,0,通过基础清洗
ORD001659,2026-04-23,C00907,P0188,1,61.77,O013,已签收,0,通过基础清洗
ORD000153,2026-05-21,C01290,P0178,2,103.92,O037,已签收,0,通过基础清洗
ORD004402,2026-06-12,C00816,P0057,6,98.94,O025,已签收,0,通过基础清洗
ORD002484,2026-03-23,C01591,P0185,3,185.76,O006,已签收,0,通过基础清洗
ORD001584,2026-04-06,C01095,P0006,2,162.04,O001,已签收,0,通过基础清洗
ORD006736,2026-06-12,C00499,P0028,8,104.72,O053,已签收,0,通过基础清洗
ORD002553,2026-06-03,C01157,P0033,6,274.62,O034,已签收,0,通过基础清洗
ORD007831,2026-05-17,C00354,P0164,2,58.44,O048,已签收,0,通过基础清洗
ORD003932,2026-04-26,C00611,P0033,3,137.31,O013,已签收,0,通过基础清洗
ORD003552,2026-04-15,C01474,P0018,5,308.0,O033,已签收,0,通过基础清洗
ORD003723,2026-04-23,C00317,P0103,1,67.63,O023,已签收,0,通过基础清洗
ORD004372,2026-05-31,C01247,P0063,3,40.05,O056,已签收,0,通过基础清洗
ORD006452,2026-05-08,C01006,P0080,2,123.2,O033,已签收,0,通过基础清洗
ORD003804,2026-04-04,C01114,P0183,3,286.86,O018,已签收,0,通过基础清洗
ORD006994,2026-06-09,C00033,P0091,3,303.72,O015,已签收,1,通过基础清洗
ORD002210,2026-04-26,C00177,P0021,8,150.32,O027,已签收,1,通过基础清洗
ORD004448,2026-06-01,C01416,P0012,1,22.79,O004,已签收,0,通过基础清洗
ORD004975,2026-05-07,C01473,P0009,1,16.91,O041,已签收,0,通过基础清洗
ORD004468,2026-04-23,C00073,P0034,3,23.46,O015,已签收,0,通过基础清洗
ORD002986,2026-06-06,C01636,P0166,1,31.6,O026,已签收,1,通过基础清洗
ORD001823,2026-05-06,C01097,P0028,6,78.54,O033,已签收,0,通过基础清洗
ORD003990,2026-05-08,C00349,P0050,1,40.78,O003,已签收,1,通过基础清洗
ORD006180,2026-04-12,C01402,P0068,3,310.86,O038,已签收,0,通过基础清洗
ORD004591,2026-06-04,C00551,P0017,8,621.52,O006,已签收,0,通过基础清洗
ORD006702,2026-05-01,C00675,P0196,8,1038.88,O017,已签收,0,通过基础清洗
ORD005083,2026-05-01,C00709,P0177,1,14.4,O016,已签收,0,通过基础清洗
ORD000310,2026-04-18,C00952,P0049,1,10.05,O004,已签收,0,通过基础清洗
ORD000213,2026-04-01,C01776,P0027,1,66.43,O009,已签收,0,通过基础清洗
ORD007800,2026-04-26,C01148,P0177,3,43.2,O020,已签收,0,通过基础清洗
ORD004813,2026-04-06,C01136,P0179,2,60.22,O026,已签收,0,通过基础清洗
ORD003600,2026-04-11,C01320,P0026,1,54.65,O057,已签收,0,通过基础清洗
ORD003623,2026-04-03,C00965,P0108,1,30.33,O002,已签收,0,通过基础清洗
ORD004387,2026-03-22,C00235,P0009,8,135.28,O040,已签收,1,通过基础清洗
ORD007379,2026-05-10,C00345,P0188,3,185.31,O060,已签收,1,通过基础清洗
ORD003451,2026-05-25,C00741,P0028,4,52.36,O046,已签收,0,通过基础清洗
ORD000496,2026-04-08,C01245,P0007,6,58.08,O057,已签收,0,通过基础清洗
ORD005750,2026-05-29,C00982,P0038,8,392.56,O005,已签收,0,通过基础清洗
ORD003257,2026-05-23,C01415,P0198,2,264.64,O035,已签收,0,通过基础清洗
ORD000206,2026-05-17,C01168,P0200,2,142.04,O058,已签收,1,通过基础清洗
ORD001435,2026-04-29,C00161,P0200,2,142.04,O023,已签收,0,通过基础清洗
ORD001136,2026-06-04,C01656,P0023,4,347.2,O012,已签收,0,通过基础清洗
ORD002585,2026-04-17,C00105,P0178,4,207.84,O030,已签收,0,通过基础清洗
ORD000869,2026-04-23,C00801,P0020,3,200.04,O009,已签收,0,通过基础清洗
ORD002750,2026-05-14,C00988,P0168,1,25.17,O017,已签收,0,通过基础清洗
ORD003614,2026-05-15,C01176,P0036,1,44.44,O030,已签收,1,通过基础清洗
ORD000306,2026-05-30,C01463,P0190,6,427.14,O019,已签收,0,通过基础清洗
ORD001850,2026-05-01,C00568,P0009,8,135.28,O014,已签收,0,通过基础清洗
ORD004241,2026-06-01,C01032,P0073,1,97.51,O015,已签收,0,通过基础清洗
ORD004042,2026-04-16,C00833,P0031,2,15.84,O013,已签收,1,通过基础清洗
ORD001989,2026-03-23,C01417,P0006,3,243.06,O013,已签收,0,通过基础清洗
ORD003241,2026-05-24,C01607,P0023,10,868.0,O024,已签收,0,通过基础清洗
ORD002799,2026-04-19,C00418,P0046,8,30.32,O056,已签收,1,通过基础清洗
ORD005764,2026-03-28,C00345,P0017,2,155.38,O059,已签收,0,通过基础清洗
ORD001535,2026-06-12,C01655,P0084,1,112.65,O005,已签收,0,通过基础清洗
ORD003110,2026-03-24,C01673,P0004,6,259.5,O018,已签收,1,通过基础清洗
ORD000844,2026-05-22,C00675,P0153,10,521.3,O003,已签收,0,通过基础清洗
ORD001988,2026-06-10,C01304,P0200,3,213.06,O028,已签收,0,通过基础清洗
ORD007203,2026-04-03,C00180,P0198,4,529.28,O014,已签收,1,通过基础清洗
ORD005387,2026-06-06,C00324,P0030,2,167.42,O006,已签收,1,通过基础清洗
ORD001715,2026-05-04,C00857,P0006,2,162.04,O051,已签收,0,通过基础清洗
ORD000384,2026-03-28,C01176,P0017,3,233.07,O028,已签收,0,通过基础清洗
ORD001539,2026-05-16,C00217,P0009,4,67.64,O029,已签收,0,通过基础清洗
ORD000212,2026-05-27,C00850,P0186,4,543.64,O013,已签收,1,通过基础清洗
ORD003389,2026-03-27,C00495,P0154,5,124.1,O027,已签收,0,通过基础清洗
ORD006427,2026-06-08,C00207,P0031,2,15.84,O017,已签收,0,通过基础清洗
ORD001958,2026-05-25,C01180,P0046,6,22.74,O033,已签收,0,通过基础清洗
ORD005247,2026-06-10,C00343,P0097,2,19.24,O015,已签收,1,通过基础清洗
ORD002439,2026-04-28,C01295,P0156,5,69.75,O031,已签收,0,通过基础清洗
ORD002728,2026-04-30,C00484,P0043,2,35.92,O022,已签收,0,通过基础清洗
ORD006240,2026-03-27,C01343,P0199,10,1230.1,O044,已签收,0,通过基础清洗
ORD006099,2026-06-14,C00512,P0176,1,24.33,O014,已签收,0,通过基础清洗
ORD001350,2026-05-30,C00089,P0161,2,21.18,O012,已签收,0,通过基础清洗
ORD005027,2026-06-12,C01073,P0159,5,79.25,O005,已签收,0,通过基础清洗
ORD005874,2026-05-20,C01786,P0039,2,64.72,O021,已签收,0,通过基础清洗
ORD003581,2026-04-22,C01525,P0011,1,73.6,O032,已签收,0,通过基础清洗
ORD006131,2026-05-25,C01061,P0007,2,19.36,O006,已签收,0,通过基础清洗
ORD000681,2026-05-25,C01724,P0019,5,200.7,O012,已签收,0,通过基础清洗
ORD000181,2026-04-29,C00211,P0028,1,13.09,O004,已签收,0,通过基础清洗
ORD007614,2026-06-01,C00270,P0020,1,66.68,O034,已签收,0,通过基础清洗
ORD004023,2026-05-26,C00108,P0086,1,118.46,O005,已签收,0,通过基础清洗
ORD007394,2026-05-27,C01415,P0010,8,607.52,O057,已签收,0,通过基础清洗
ORD005977,2026-04-26,C01242,P0161,6,63.54,O004,已签收,0,通过基础清洗
ORD000279,2026-06-10,C01728,P0196,1,129.86,O024,已签收,0,通过基础清洗
ORD003845,2026-05-31,C00190,P0188,4,247.08,O016,已签收,0,通过基础清洗
ORD003320,2026-04-26,C00431,P0079,3,212.49,O054,已签收,0,通过基础清洗
ORD003253,2026-04-24,C01142,P0068,2,207.24,O019,已签收,0,通过基础清洗
ORD002519,2026-04-08,C00588,P0031,8,63.36,O001,已签收,0,通过基础清洗
ORD002481,2026-06-11,C00812,P0156,3,41.85,O008,已签收,0,通过基础清洗
ORD000290,2026-04-05,C01525,P0175,4,97.52,O016,已签收,0,通过基础清洗
ORD003076,2026-05-29,C00840,P0021,4,75.16,O019,已签收,0,通过基础清洗
ORD004991,2026-05-15,C01136,P0013,4,260.92,O030,已签收,1,通过基础清洗
ORD004216,2026-05-22,C01072,P0186,3,407.73,O034,已签收,0,通过基础清洗
ORD006021,2026-05-16,C01386,P0060,2,19.16,O036,已签收,0,通过基础清洗
ORD000994,2026-05-27,C00144,P0036,4,177.76,O009,已签收,0,通过基础清洗
ORD003236,2026-03-20,C00335,P0004,1,43.25,O003,已签收,0,通过基础清洗
ORD002237,2026-04-11,C00549,P0048,3,146.52,O055,已签收,0,通过基础清洗
ORD007468,2026-04-28,C00890,P0199,6,738.06,O048,已签收,0,通过基础清洗
ORD000040,2026-04-16,C00956,P0183,2,191.24,O059,已签收,0,通过基础清洗
ORD007566,2026-06-14,C00768,P0169,2,99.08,O010,已签收,1,通过基础清洗
ORD005419,2026-06-14,C01440,P0187,2,224.6,O055,已签收,0,通过基础清洗
ORD005662,2026-05-11,C00592,P0197,2,123.32,O002,已签收,0,通过基础清洗
ORD002755,2026-05-24,C01113,P0153,1,52.13,O036,已签收,0,通过基础清洗
ORD006418,2026-04-30,C01535,P0165,3,177.66,O002,已签收,0,通过基础清洗
ORD003957,2026-04-24,C00831,P0155,5,209.05,O058,已签收,0,通过基础清洗
ORD000271,2026-04-02,C00791,P0157,3,164.07,O005,已签收,0,通过基础清洗
ORD003882,2026-05-04,C00229,P0012,5,113.95,O034,已签收,0,通过基础清洗
ORD002884,2026-05-25,C00767,P0157,3,164.07,O007,已签收,0,通过基础清洗
ORD006543,2026-05-13,C00920,P0043,1,17.96,O052,已签收,0,通过基础清洗
ORD005167,2026-05-18,C01761,P0025,5,70.5,O014,已签收,0,通过基础清洗
ORD005251,2026-04-18,C01021,P0028,4,52.36,O006,已签收,0,通过基础清洗
ORD005767,2026-04-11,C00159,P0192,2,50.36,O013,已签收,0,通过基础清洗
ORD006356,2026-05-29,C00285,P0007,3,29.04,O009,已签收,0,通过基础清洗
ORD006224,2026-05-16,C00887,P0183,3,286.86,O017,已签收,1,通过基础清洗
ORD000112,2026-04-04,C01723,P0033,4,183.08,O024,已签收,0,通过基础清洗
ORD003219,2026-04-06,C01457,P0032,1,46.88,O026,已签收,0,通过基础清洗
ORD001392,2026-04-18,C00147,P0100,2,22.54,O028,已签收,0,通过基础清洗
ORD002601,2026-04-10,C00019,P0011,5,368.0,O037,已签收,1,通过基础清洗
ORD000221,2026-04-02,C01105,P0164,6,175.32,O011,已签收,1,通过基础清洗
ORD004727,2026-06-12,C01539,P0173,2,106.94,O018,已签收,0,通过基础清洗
ORD004829,2026-05-30,C01241,P0065,2,101.02,O007,已签收,1,通过基础清洗
ORD007392,2026-05-11,C00584,P0060,8,76.64,O013,已签收,0,通过基础清洗
ORD005725,2026-03-24,C00934,P0158,2,94.34,O009,已签收,0,通过基础清洗
ORD000084,2026-05-19,C00072,P0031,2,15.84,O034,已签收,1,通过基础清洗
ORD000874,2026-05-02,C00165,P0174,1,42.62,O055,已签收,0,通过基础清洗
ORD007414,2026-05-03,C00967,P0156,1,13.95,O009,已签收,0,通过基础清洗
ORD005016,2026-04-02,C01186,P0006,2,162.04,O038,已签收,0,通过基础清洗
ORD000462,2026-06-13,C01453,P0069,6,213.84,O004,已签收,0,通过基础清洗
ORD007643,2026-04-14,C00311,P0012,2,45.58,O009,已签收,0,通过基础清洗
ORD005794,2026-04-14,C00115,P0028,8,104.72,O004,已签收,0,通过基础清洗
ORD000552,2026-06-12,C00096,P0028,4,52.36,O013,已签收,0,通过基础清洗
ORD003996,2026-04-01,C01494,P0055,2,75.08,O052,已签收,0,通过基础清洗
ORD002375,2026-06-05,C01118,P0018,3,184.8,O020,已签收,0,通过基础清洗
ORD006731,2026-04-27,C01721,P0183,4,382.48,O019,已签收,0,通过基础清洗
ORD004206,2026-04-29,C00995,P0176,3,72.99,O023,已签收,0,通过基础清洗
ORD002247,2026-05-24,C00748,P0175,1,24.38,O004,已签收,1,通过基础清洗
ORD007532,2026-05-07,C00986,P0197,6,369.96,O036,已签收,0,通过基础清洗
ORD004557,2026-05-07,C00581,P0032,2,93.76,O032,已签收,0,通过基础清洗
ORD002451,2026-04-17,C01558,P0189,2,68.96,O057,已签收,0,通过基础清洗
ORD002330,2026-06-01,C00182,P0023,2,173.6,O035,已签收,1,通过基础清洗
ORD006717,2026-04-26,C01107,P0037,6,96.72,O006,已签收,0,通过基础清洗
ORD002147,2026-05-05,C01231,P0032,6,281.28,O008,已签收,1,通过基础清洗
ORD007553,2026-06-10,C01369,P0049,4,40.2,O004,已签收,0,通过基础清洗
ORD004417,2026-05-20,C00356,P0155,2,83.62,O019,已签收,0,通过基础清洗
ORD007067,2026-03-20,C01684,P0147,1,110.44,O054,已签收,0,通过基础清洗
ORD000651,2026-04-03,C00540,P0191,10,771.4,O007,已签收,0,通过基础清洗
ORD007523,2026-03-22,C00964,P0179,2,60.22,O038,已签收,0,通过基础清洗
ORD000709,2026-06-14,C00693,P0016,2,17.18,O018,已签收,0,通过基础清洗
ORD006845,2026-04-20,C01151,P0061,8,48.32,O016,已签收,0,通过基础清洗
ORD004270,2026-03-18,C00425,P0171,1,43.69,O011,已签收,0,通过基础清洗
ORD004370,2026-04-21,C00363,P0083,6,216.66,O024,已签收,1,通过基础清洗
ORD006930,2026-05-03,C00558,P0093,3,64.35,O058,已签收,0,通过基础清洗
ORD003064,2026-04-11,C01562,P0031,1,7.92,O022,已签收,0,通过基础清洗
ORD005379,2026-04-10,C00630,P0158,2,94.34,O052,已签收,0,通过基础清洗
ORD003350,2026-03-28,C00597,P0127,1,202.52,O017,已签收,0,通过基础清洗
ORD001425,2026-05-22,C01573,P0198,4,529.28,O010,已签收,0,通过基础清洗
ORD001217,2026-05-20,C00256,P0011,8,588.8,O011,已签收,0,通过基础清洗
ORD006117,2026-04-23,C01444,P0086,2,236.92,O045,已签收,0,通过基础清洗
ORD001925,2026-05-26,C00934,P0087,2,205.62,O019,已签收,0,通过基础清洗
ORD000105,2026-05-12,C01074,P0014,3,46.86,O040,已签收,0,通过基础清洗
ORD001065,2026-03-26,C00674,P0163,4,114.44,O014,已签收,1,通过基础清洗
ORD003787,2026-04-14,C01220,P0006,1,81.02,O052,已签收,1,通过基础清洗
ORD000315,2026-03-21,C01246,P0034,5,39.1,O021,已签收,1,通过基础清洗
ORD001290,2026-05-25,C00386,P0194,6,357.12,O032,已签收,0,通过基础清洗
ORD006010,2026-05-09,C00459,P0033,4,183.08,O023,已签收,0,通过基础清洗
ORD001428,2026-03-31,C01521,P0030,10,837.1,O028,已签收,0,通过基础清洗
ORD007215,2026-04-17,C01452,P0019,8,321.12,O020,已签收,0,通过基础清洗
ORD007339,2026-03-21,C00431,P0046,3,11.37,O034,已签收,0,通过基础清洗
ORD003130,2026-05-17,C00726,P0057,8,131.92,O055,已签收,0,通过基础清洗
ORD002384,2026-05-10,C01146,P0156,2,27.9,O002,已签收,0,通过基础清洗
ORD006480,2026-05-17,C00724,P0184,2,244.22,O028,已签收,0,通过基础清洗
ORD003009,2026-03-28,C00297,P0001,1,71.01,O031,已签收,0,通过基础清洗
ORD006626,2026-05-04,C01548,P0170,2,9.18,O056,已签收,1,通过基础清洗
ORD001106,2026-05-29,C00025,P0080,2,123.2,O057,已签收,0,通过基础清洗
ORD004384,2026-05-23,C01172,P0001,2,142.02,O020,已签收,0,通过基础清洗
ORD005900,2026-05-14,C01559,P0023,2,173.6,O056,已签收,0,通过基础清洗
ORD005701,2026-05-19,C00397,P0008,6,200.22,O048,已签收,0,通过基础清洗
ORD006954,2026-05-07,C00785,P0170,5,22.95,O002,已签收,0,通过基础清洗
ORD000685,2026-05-23,C00998,P0028,1,13.09,O026,已签收,0,通过基础清洗
ORD006116,2026-05-11,C00967,P0156,5,69.75,O018,已签收,0,通过基础清洗
ORD005161,2026-04-20,C00043,P0033,1,45.77,O005,已签收,0,通过基础清洗
ORD002766,2026-06-14,C00181,P0179,4,120.44,O024,已签收,0,通过基础清洗
ORD004950,2026-05-16,C00223,P0178,2,103.92,O008,已签收,0,通过基础清洗
ORD007197,2026-04-11,C01227,P0191,2,154.28,O044,已签收,0,通过基础清洗
ORD004944,2026-04-04,C00838,P0165,3,177.66,O030,已签收,0,通过基础清洗
ORD003683,2026-04-19,C01481,P0174,2,85.24,O027,已签收,0,通过基础清洗
ORD007333,2026-06-01,C01580,P0157,5,273.45,O041,已签收,0,通过基础清洗
ORD006884,2026-03-18,C01786,P0056,2,80.32,O016,已签收,0,通过基础清洗
ORD006943,2026-06-02,C01440,P0097,3,28.86,O010,已签收,0,通过基础清洗
ORD002452,2026-05-15,C00866,P0101,2,521.36,O024,已签收,0,通过基础清洗
ORD007474,2026-04-15,C00847,P0036,4,177.76,O006,已签收,0,通过基础清洗
ORD004335,2026-05-02,C00376,P0153,2,104.26,O049,已签收,1,通过基础清洗
ORD003825,2026-04-20,C00652,P0179,2,60.22,O034,已签收,0,通过基础清洗
ORD000327,2026-05-03,C01727,P0161,2,21.18,O033,已签收,0,通过基础清洗
ORD002653,2026-05-13,C01009,P0169,2,99.08,O056,已签收,1,通过基础清洗
ORD006696,2026-04-20,C00472,P0196,3,389.58,O006,已签收,0,通过基础清洗
ORD007744,2026-06-03,C01044,P0177,2,28.8,O024,已签收,0,通过基础清洗
ORD002177,2026-04-26,C01472,P0044,3,35.22,O022,已签收,0,通过基础清洗
ORD004406,2026-05-21,C00415,P0187,8,898.4,O037,已签收,0,通过基础清洗
ORD004741,2026-05-17,C01250,P0195,6,313.26,O007,已签收,0,通过基础清洗
ORD006931,2026-05-04,C00975,P0017,1,77.69,O026,已签收,0,通过基础清洗
ORD003319,2026-05-24,C00796,P0183,2,191.24,O037,已签收,0,通过基础清洗
ORD004747,2026-05-27,C01422,P0199,3,369.03,O018,已签收,0,通过基础清洗
ORD004181,2026-03-31,C00338,P0018,4,246.4,O001,已签收,0,通过基础清洗
ORD007896,2026-03-28,C01082,P0170,5,22.95,O040,已签收,1,通过基础清洗
ORD002788,2026-04-27,C01399,P0198,1,132.32,O018,已签收,0,通过基础清洗
