order_id,order_date,customer_id,product_id,quantity,order_amount,quantity_norm,order_amount_norm,outlet_id,order_status,is_urgent,clean_status
ORD005585,2026-04-29,C00778,P0049,4,40.2,0.2727,0.0276,O009,已签收,0,通过基础清洗
ORD004579,2026-04-26,C01695,P0086,1,118.46,0.0,0.0869,O006,已签收,1,通过基础清洗
ORD001090,2026-05-05,C00629,P0193,5,122.9,0.3636,0.0903,O058,已签收,0,通过基础清洗
ORD002941,2026-04-16,C01404,P0061,1,6.04,0.0,0.0017,O048,已签收,1,通过基础清洗
ORD006769,2026-06-12,C00078,P0032,2,93.76,0.0909,0.0682,O014,已签收,0,通过基础清洗
ORD004385,2026-04-10,C01279,P0017,2,155.38,0.0909,0.1149,O002,已签收,0,通过基础清洗
ORD000931,2026-04-13,C00494,P0079,1,70.83,0.0,0.0508,O060,已签收,0,通过基础清洗
ORD002910,2026-05-04,C00229,P0068,3,310.86,0.1818,0.2327,O013,已签收,0,通过基础清洗
ORD005154,2026-05-03,C01236,P0182,5,232.1,0.3636,0.173,O026,已签收,0,通过基础清洗
ORD007549,2026-05-23,C01289,P0006,2,162.04,0.0909,0.1199,O060,已签收,0,通过基础清洗
ORD003248,2026-04-08,C00102,P0038,2,98.14,0.0909,0.0715,O011,已签收,0,通过基础清洗
ORD007269,2026-04-05,C01686,P0043,4,71.84,0.2727,0.0516,O026,已签收,0,通过基础清洗
ORD006704,2026-05-13,C00590,P0175,8,195.04,0.6364,0.145,O048,已签收,0,通过基础清洗
ORD007376,2026-05-22,C00072,P0111,2,464.2,0.0909,0.349,O019,已签收,0,通过基础清洗
ORD007091,2026-03-24,C01698,P0064,2,11.62,0.0909,0.0059,O013,已签收,1,通过基础清洗
ORD006912,2026-04-27,C00041,P0153,10,521.3,0.8182,0.3922,O013,已签收,1,通过基础清洗
ORD007510,2026-04-24,C01046,P0180,2,25.0,0.0909,0.0161,O021,已签收,0,通过基础清洗
ORD001699,2026-05-14,C00424,P0073,6,585.06,0.4545,0.4406,O001,已签收,0,通过基础清洗
ORD007757,2026-04-17,C01239,P0167,1,24.64,0.0,0.0158,O008,已签收,0,通过基础清洗
ORD007952,2026-06-11,C01106,P0042,1,40.71,0.0,0.028,O002,已签收,1,通过基础清洗
ORD005415,2026-04-19,C01232,P0176,5,121.65,0.3636,0.0893,O016,已签收,0,通过基础清洗
ORD003832,2026-05-21,C00162,P0172,4,17.2,0.2727,0.0102,O025,已签收,0,通过基础清洗
ORD007292,2026-05-25,C01158,P0153,10,521.3,0.8182,0.3922,O038,已签收,0,通过基础清洗
ORD007730,2026-04-25,C00667,P0094,6,54.96,0.4545,0.0388,O031,已签收,0,通过基础清洗
ORD000986,2026-04-11,C01392,P0043,8,143.68,0.6364,0.106,O020,已签收,0,通过基础清洗
ORD001822,2026-06-06,C00399,P0016,4,34.36,0.2727,0.0232,O005,已签收,0,通过基础清洗
ORD007038,2026-05-16,C01733,P0030,3,251.13,0.1818,0.1875,O027,已签收,0,通过基础清洗
ORD000588,2026-03-20,C00029,P0195,3,156.63,0.1818,0.1158,O010,已签收,0,通过基础清洗
ORD007628,2026-05-14,C01097,P0015,6,421.56,0.4545,0.3166,O018,已签收,0,通过基础清洗
ORD005558,2026-04-24,C01359,P0028,4,52.36,0.2727,0.0368,O050,已签收,0,通过基础清洗
ORD007286,2026-05-07,C00969,P0003,5,219.15,0.3636,0.1632,O024,已签收,0,通过基础清洗
ORD007947,2026-05-23,C00730,P0007,6,58.08,0.4545,0.0411,O003,已签收,0,通过基础清洗
ORD006465,2026-05-15,C00303,P0151,1,102.61,0.0,0.0749,O034,已签收,0,通过基础清洗
ORD006354,2026-03-24,C01532,P0010,3,227.82,0.1818,0.1698,O016,已签收,0,通过基础清洗
ORD003558,2026-05-13,C00559,P0061,2,12.08,0.0909,0.0063,O055,已签收,0,通过基础清洗
ORD001396,2026-05-11,C00332,P0141,1,21.17,0.0,0.0132,O049,已签收,0,通过基础清洗
ORD000265,2026-05-05,C01371,P0017,8,621.52,0.6364,0.4682,O053,已签收,0,通过基础清洗
ORD003548,2026-04-20,C00496,P0036,2,88.88,0.0909,0.0645,O049,已签收,0,通过基础清洗
ORD005449,2026-04-02,C00362,P0185,6,371.52,0.4545,0.2787,O055,已签收,0,通过基础清洗
ORD007304,2026-04-24,C01256,P0010,2,151.88,0.0909,0.1122,O026,已签收,0,通过基础清洗
ORD007055,2026-04-03,C01706,P0195,4,208.84,0.2727,0.1554,O019,已签收,0,通过基础清洗
ORD003865,2026-06-09,C00199,P0153,4,208.52,0.2727,0.1552,O001,已签收,0,通过基础清洗
ORD006645,2026-06-15,C01514,P0028,4,52.36,0.2727,0.0368,O003,已签收,0,通过基础清洗
ORD002401,2026-04-04,C01251,P0172,2,8.6,0.0909,0.0036,O008,已签收,0,通过基础清洗
ORD006659,2026-05-26,C00635,P0001,1,71.01,0.0,0.0509,O018,已签收,0,通过基础清洗
ORD003712,2026-03-25,C00909,P0187,2,224.6,0.0909,0.1674,O048,已签收,0,通过基础清洗
ORD000247,2026-04-12,C00544,P0020,8,533.44,0.6364,0.4014,O010,已签收,0,通过基础清洗
ORD001595,2026-05-24,C00458,P0043,1,17.96,0.0,0.0107,O032,已签收,0,通过基础清洗
ORD007773,2026-03-29,C00102,P0096,3,335.1,0.1818,0.2511,O030,已签收,0,通过基础清洗
ORD005625,2026-03-26,C00625,P0198,1,132.32,0.0,0.0974,O016,已签收,0,通过基础清洗
ORD000924,2026-03-26,C00023,P0017,6,466.14,0.4545,0.3504,O017,已签收,0,通过基础清洗
ORD005677,2026-06-10,C00837,P0094,4,36.64,0.2727,0.0249,O018,已签收,0,通过基础清洗
ORD007431,2026-04-24,C00581,P0197,8,493.28,0.6364,0.371,O008,已签收,1,通过基础清洗
ORD000670,2026-05-28,C00797,P0011,3,220.8,0.1818,0.1645,O006,已签收,1,通过基础清洗
ORD003605,2026-06-15,C00576,P0008,2,66.74,0.0909,0.0477,O015,已签收,0,通过基础清洗
ORD001911,2026-05-11,C00238,P0009,6,101.46,0.4545,0.074,O002,已签收,0,通过基础清洗
ORD006087,2026-03-18,C01313,P0184,5,610.55,0.3636,0.4599,O048,已签收,1,通过基础清洗
ORD003959,2026-03-31,C00642,P0021,3,56.37,0.1818,0.0399,O017,已签收,0,通过基础清洗
ORD002697,2026-06-06,C01514,P0159,2,31.7,0.0909,0.0212,O018,已签收,0,通过基础清洗
ORD002592,2026-05-10,C00715,P0025,6,84.6,0.4545,0.0612,O024,已签收,0,通过基础清洗
ORD001782,2026-05-03,C01565,P0027,10,664.3,0.8182,0.5006,O035,已签收,1,通过基础清洗
ORD003014,2026-04-29,C01523,P0198,8,1058.56,0.6364,0.7994,O052,已签收,0,通过基础清洗
ORD002308,2026-06-08,C00539,P0029,2,67.42,0.0909,0.0482,O049,已签收,0,通过基础清洗
ORD004792,2026-05-21,C01217,P0028,4,52.36,0.2727,0.0368,O020,已签收,0,通过基础清洗
ORD003691,2026-06-07,C00165,P0175,5,121.9,0.3636,0.0895,O009,已签收,0,通过基础清洗
ORD000688,2026-03-30,C00713,P0156,2,27.9,0.0909,0.0183,O002,已签收,0,通过基础清洗
ORD000613,2026-04-22,C01546,P0156,2,27.9,0.0909,0.0183,O002,已签收,0,通过基础清洗
ORD003201,2026-05-10,C00780,P0017,3,233.07,0.1818,0.1738,O013,已签收,0,通过基础清洗
ORD002268,2026-04-06,C00338,P0046,6,22.74,0.4545,0.0144,O054,已签收,0,通过基础清洗
ORD007667,2026-04-09,C00545,P0025,2,28.2,0.0909,0.0185,O035,已签收,0,通过基础清洗
ORD006822,2026-06-03,C00663,P0119,2,474.36,0.0909,0.3567,O017,已签收,1,通过基础清洗
ORD001899,2026-04-06,C00308,P0155,5,209.05,0.3636,0.1556,O017,已签收,1,通过基础清洗
ORD005793,2026-04-07,C01401,P0183,10,956.2,0.8182,0.7218,O002,已签收,0,通过基础清洗
ORD000259,2026-04-13,C01776,P0009,4,67.64,0.2727,0.0484,O030,已签收,0,通过基础清洗
ORD002925,2026-04-19,C01515,P0199,2,246.02,0.0909,0.1836,O007,已签收,1,通过基础清洗
ORD002823,2026-06-11,C00376,P0008,3,100.11,0.1818,0.073,O058,已签收,1,通过基础清洗
ORD003340,2026-05-15,C00920,P0161,3,31.77,0.1818,0.0212,O028,已签收,1,通过基础清洗
ORD003526,2026-03-23,C00946,P0199,8,984.08,0.6364,0.743,O030,已签收,0,通过基础清洗
ORD004564,2026-06-04,C00271,P0009,4,67.64,0.2727,0.0484,O060,已签收,0,通过基础清洗
ORD002286,2026-05-16,C00371,P0187,4,449.2,0.2727,0.3376,O056,已签收,0,通过基础清洗
ORD006764,2026-05-22,C01712,P0079,2,141.66,0.0909,0.1045,O003,已签收,0,通过基础清洗
ORD000485,2026-05-30,C00850,P0087,3,308.43,0.1818,0.2309,O033,已签收,0,通过基础清洗
ORD002212,2026-03-26,C00497,P0168,10,251.7,0.8182,0.1879,O013,已签收,0,通过基础清洗
ORD004966,2026-05-12,C01798,P0040,4,111.2,0.2727,0.0814,O017,已签收,0,通过基础清洗
ORD002556,2026-03-21,C00201,P0153,1,52.13,0.0,0.0366,O060,已签收,0,通过基础清洗
ORD000008,2026-06-06,C00366,P0094,1,9.16,0.0,0.0041,O029,已签收,0,通过基础清洗
ORD003658,2026-04-17,C01375,P0169,3,148.62,0.1818,0.1098,O002,已签收,1,通过基础清洗
ORD006785,2026-04-13,C00358,P0018,5,308.0,0.3636,0.2306,O019,已签收,0,通过基础清洗
ORD004403,2026-03-18,C00937,P0164,1,29.22,0.0,0.0193,O008,已签收,0,通过基础清洗
ORD002427,2026-04-02,C01610,P0197,4,246.64,0.2727,0.1841,O017,已签收,0,通过基础清洗
ORD001815,2026-03-21,C00691,P0062,2,63.52,0.0909,0.0453,O055,已签收,0,通过基础清洗
ORD002275,2026-04-09,C01371,P0186,1,135.91,0.0,0.1001,O001,已签收,0,通过基础清洗
ORD001012,2026-03-22,C01273,P0162,4,148.12,0.2727,0.1094,O051,已签收,0,通过基础清洗
ORD006145,2026-04-07,C00964,P0023,8,694.4,0.6364,0.5234,O010,已签收,0,通过基础清洗
ORD001068,2026-06-04,C00123,P0148,2,193.6,0.0909,0.1439,O031,已签收,0,通过基础清洗
ORD001992,2026-05-11,C01551,P0059,2,22.4,0.0909,0.0141,O020,已签收,0,通过基础清洗
ORD003971,2026-06-12,C00979,P0161,2,21.18,0.0909,0.0132,O045,已签收,0,通过基础清洗
ORD005695,2026-04-15,C00307,P0048,2,97.68,0.0909,0.0712,O018,已签收,0,通过基础清洗
ORD006977,2026-03-24,C00775,P0054,3,150.84,0.1818,0.1115,O005,已签收,0,通过基础清洗
ORD003868,2026-04-28,C01318,P0005,4,302.08,0.2727,0.2261,O009,已签收,0,通过基础清洗
ORD007141,2026-03-20,C00151,P0162,1,37.03,0.0,0.0252,O016,已签收,0,通过基础清洗
ORD003049,2026-05-17,C00627,P0197,5,308.3,0.3636,0.2308,O011,已签收,0,通过基础清洗
ORD000782,2026-03-26,C01328,P0183,2,191.24,0.0909,0.1421,O049,已签收,0,通过基础清洗
ORD007761,2026-04-15,C00775,P0033,2,91.54,0.0909,0.0665,O018,已签收,0,通过基础清洗
ORD001750,2026-04-02,C01230,P0113,1,125.54,0.0,0.0923,O010,已签收,1,通过基础清洗
ORD002792,2026-05-30,C01322,P0150,1,109.31,0.0,0.08,O006,已签收,0,通过基础清洗
ORD001092,2026-06-09,C01624,P0158,2,94.34,0.0909,0.0686,O028,已签收,0,通过基础清洗
ORD005534,2026-05-22,C01219,P0173,10,534.7,0.8182,0.4024,O027,已签收,0,通过基础清洗
ORD006767,2026-05-30,C01556,P0004,2,86.5,0.0909,0.0627,O002,已签收,0,通过基础清洗
ORD007138,2026-03-20,C01245,P0195,3,156.63,0.1818,0.1158,O044,已签收,0,通过基础清洗
ORD006495,2026-04-24,C01255,P0011,2,147.2,0.0909,0.1087,O033,已签收,0,通过基础清洗
ORD002609,2026-06-02,C00852,P0177,3,43.2,0.1818,0.0299,O038,已签收,0,通过基础清洗
ORD006569,2026-04-16,C00328,P0158,1,47.17,0.0,0.0329,O030,已签收,0,通过基础清洗
ORD002291,2026-05-18,C00469,P0009,3,50.73,0.1818,0.0356,O017,已签收,0,通过基础清洗
ORD001728,2026-04-28,C00309,P0050,8,326.24,0.6364,0.2444,O003,已签收,0,通过基础清洗
ORD000611,2026-05-04,C01364,P0164,2,58.44,0.0909,0.0414,O026,已签收,0,通过基础清洗
ORD004667,2026-03-20,C00220,P0191,3,231.42,0.1818,0.1725,O059,已签收,0,通过基础清洗
ORD000344,2026-04-29,C01796,P0010,1,75.94,0.0,0.0547,O048,已签收,0,通过基础清洗
ORD005599,2026-05-04,C01143,P0185,10,619.2,0.8182,0.4664,O038,已签收,0,通过基础清洗
ORD006244,2026-03-31,C00524,P0186,1,135.91,0.0,0.1001,O014,已签收,0,通过基础清洗
ORD003751,2026-05-04,C00612,P0168,8,201.36,0.6364,0.1497,O020,已签收,0,通过基础清洗
ORD007253,2026-06-03,C00634,P0049,1,10.05,0.0,0.0047,O019,已签收,0,通过基础清洗
ORD006987,2026-05-31,C00972,P0047,12,119.28,1.0,0.0875,O016,已签收,0,通过基础清洗
ORD003216,2026-03-26,C00413,P0058,12,442.56,1.0,0.3326,O030,已签收,0,通过基础清洗
ORD000098,2026-06-08,C01234,P0187,4,449.2,0.2727,0.3376,O011,已签收,0,通过基础清洗
ORD005034,2026-05-25,C00713,P0063,4,53.4,0.2727,0.0376,O016,已签收,0,通过基础清洗
ORD001538,2026-06-15,C01003,P0155,4,167.24,0.2727,0.1239,O010,已签收,0,通过基础清洗
ORD003589,2026-03-27,C01664,P0172,8,34.4,0.6364,0.0232,O007,已签收,1,通过基础清洗
ORD003649,2026-06-15,C01541,P0053,1,48.85,0.0,0.0342,O013,已签收,0,通过基础清洗
ORD006371,2026-05-12,C00310,P0183,8,764.96,0.6364,0.5769,O036,已签收,0,通过基础清洗
ORD004959,2026-04-01,C01063,P0012,2,45.58,0.0909,0.0317,O020,已签收,0,通过基础清洗
ORD001518,2026-04-05,C00425,P0017,10,776.9,0.8182,0.586,O008,已签收,0,通过基础清洗
ORD007045,2026-04-16,C01518,P0102,1,174.83,0.0,0.1296,O036,已签收,0,通过基础清洗
ORD004625,2026-03-26,C01718,P0017,4,310.76,0.2727,0.2327,O060,已签收,0,通过基础清洗
ORD004273,2026-04-04,C01695,P0188,4,247.08,0.2727,0.1844,O015,已签收,0,通过基础清洗
ORD003670,2026-05-17,C01492,P0183,6,573.72,0.4545,0.432,O039,已签收,0,通过基础清洗
ORD002091,2026-05-15,C00485,P0023,3,260.4,0.1818,0.1945,O027,已签收,0,通过基础清洗
ORD000573,2026-05-30,C00377,P0015,4,281.04,0.2727,0.2101,O009,已签收,0,统一日期格式
ORD007276,2026-04-02,C00908,P0010,6,455.64,0.4545,0.3425,O004,已签收,0,通过基础清洗
ORD007658,2026-05-18,C00961,P0153,3,156.39,0.1818,0.1157,O005,已签收,0,通过基础清洗
ORD006647,2026-04-12,C01037,P0174,4,170.48,0.2727,0.1263,O017,已签收,1,通过基础清洗
ORD003063,2026-04-18,C01160,P0011,1,73.6,0.0,0.0529,O019,已签收,0,通过基础清洗
ORD005077,2026-05-21,C01361,P0167,8,197.12,0.6364,0.1465,O013,已签收,0,通过基础清洗
ORD005886,2026-05-27,C01161,P0036,8,355.52,0.6364,0.2666,O032,已签收,0,通过基础清洗
ORD005847,2026-04-06,C01469,P0019,1,40.14,0.0,0.0276,O005,已签收,0,通过基础清洗
ORD005590,2026-04-12,C00014,P0175,4,97.52,0.2727,0.071,O013,已签收,0,通过基础清洗
ORD005360,2026-05-29,C01636,P0183,3,286.86,0.1818,0.2145,O058,已签收,1,通过基础清洗
ORD004480,2026-05-02,C01284,P0054,3,150.84,0.1818,0.1115,O057,已签收,0,通过基础清洗
ORD000371,2026-05-05,C01686,P0164,5,146.1,0.3636,0.1079,O051,已签收,0,通过基础清洗
ORD001939,2026-04-06,C01499,P0059,4,44.8,0.2727,0.0311,O060,已签收,0,通过基础清洗
ORD005667,2026-05-05,C01040,P0163,5,143.05,0.3636,0.1055,O013,已签收,0,通过基础清洗
ORD006909,2026-06-04,C00355,P0192,8,201.44,0.6364,0.1498,O052,已签收,1,通过基础清洗
ORD003671,2026-05-30,C00208,P0030,2,167.42,0.0909,0.124,O045,已签收,0,通过基础清洗
ORD003653,2026-06-13,C00487,P0123,1,69.53,0.0,0.0498,O001,已签收,0,通过基础清洗
ORD002362,2026-06-13,C00304,P0165,2,118.44,0.0909,0.0869,O019,已签收,0,通过基础清洗
ORD004261,2026-04-01,C01111,P0193,6,147.48,0.4545,0.1089,O009,已签收,0,通过基础清洗
ORD007400,2026-06-04,C00126,P0111,2,464.2,0.0909,0.349,O033,已签收,0,通过基础清洗
ORD007212,2026-06-07,C01107,P0009,3,50.73,0.1818,0.0356,O027,已签收,1,通过基础清洗
ORD003738,2026-05-27,C00249,P0200,6,426.12,0.4545,0.3201,O024,已签收,0,通过基础清洗
ORD004937,2026-04-20,C01749,P0183,4,382.48,0.2727,0.287,O011,已签收,0,通过基础清洗
ORD005524,2026-05-06,C00379,P0200,4,284.08,0.2727,0.2124,O006,已签收,0,通过基础清洗
ORD005557,2026-04-28,C00040,P0040,6,166.8,0.4545,0.1235,O020,已签收,1,通过基础清洗
ORD001172,2026-05-04,C00715,P0026,5,273.25,0.3636,0.2042,O035,已签收,0,通过基础清洗
ORD007405,2026-04-18,C01223,P0011,3,220.8,0.1818,0.1645,O016,已签收,0,通过基础清洗
ORD001423,2026-04-01,C01588,P0005,2,151.04,0.0909,0.1116,O008,已签收,0,通过基础清洗
ORD007181,2026-04-12,C00445,P0196,3,389.58,0.1818,0.2924,O006,已签收,0,通过基础清洗
ORD007046,2026-04-18,C00408,P0142,1,188.89,0.0,0.1403,O011,已签收,0,通过基础清洗
ORD005262,2026-05-07,C00427,P0198,2,264.64,0.0909,0.1977,O020,已签收,0,通过基础清洗
ORD000875,2026-04-02,C01500,P0155,2,83.62,0.0909,0.0605,O009,已签收,0,通过基础清洗
ORD002298,2026-06-01,C00434,P0198,2,264.64,0.0909,0.1977,O016,已签收,0,通过基础清洗
ORD002644,2026-04-02,C01724,P0174,3,127.86,0.1818,0.094,O033,已签收,0,通过基础清洗
ORD006936,2026-03-21,C00219,P0162,2,74.06,0.0909,0.0533,O004,已签收,0,通过基础清洗
ORD000841,2026-03-24,C00346,P0009,6,101.46,0.4545,0.074,O002,已签收,0,通过基础清洗
ORD000582,2026-06-11,C01563,P0123,3,208.59,0.1818,0.1552,O013,已签收,0,通过基础清洗
ORD000205,2026-03-29,C00692,P0155,3,125.43,0.1818,0.0922,O054,已签收,1,通过基础清洗
ORD001642,2026-05-03,C01457,P0196,4,519.44,0.2727,0.3908,O032,已签收,0,通过基础清洗
ORD002015,2026-05-25,C01539,P0084,2,225.3,0.0909,0.1679,O017,已签收,0,通过基础清洗
ORD003254,2026-04-10,C00503,P0010,5,379.7,0.3636,0.2849,O041,已签收,0,通过基础清洗
ORD007054,2026-06-10,C00750,P0066,4,217.8,0.2727,0.1622,O060,已签收,0,通过基础清洗
ORD000906,2026-03-28,C01304,P0084,1,112.65,0.0,0.0825,O058,已签收,0,通过基础清洗
ORD000632,2026-04-08,C00357,P0084,3,337.95,0.1818,0.2533,O051,已签收,0,通过基础清洗
ORD005681,2026-06-03,C01256,P0077,2,190.0,0.0909,0.1411,O020,已签收,0,通过基础清洗
ORD006784,2026-05-13,C00326,P0028,4,52.36,0.2727,0.0368,O036,已签收,0,通过基础清洗
ORD001975,2026-03-18,C01548,P0032,5,234.4,0.3636,0.1748,O005,已签收,0,通过基础清洗
ORD000163,2026-04-01,C01708,P0028,3,39.27,0.1818,0.0269,O015,已签收,0,通过基础清洗
ORD005467,2026-05-21,C00173,P0161,4,42.36,0.2727,0.0292,O034,已签收,0,通过基础清洗
ORD007189,2026-05-15,C01644,P0078,2,31.86,0.0909,0.0213,O019,已签收,0,通过基础清洗
ORD005098,2026-04-03,C01045,P0183,3,286.86,0.1818,0.2145,O047,已签收,0,通过基础清洗
ORD004714,2026-05-04,C01153,P0041,3,161.34,0.1818,0.1194,O045,已签收,0,通过基础清洗
ORD000876,2026-05-09,C01656,P0040,8,222.4,0.6364,0.1657,O028,已签收,0,通过基础清洗
ORD001432,2026-03-26,C00520,P0187,3,336.9,0.1818,0.2525,O051,已签收,0,通过基础清洗
ORD004644,2026-05-01,C01364,P0020,5,333.4,0.3636,0.2498,O026,已签收,0,通过基础清洗
ORD006741,2026-05-03,C00840,P0011,8,588.8,0.6364,0.4434,O051,已签收,0,通过基础清洗
ORD005004,2026-03-29,C01131,P0162,8,296.24,0.6364,0.2217,O038,已签收,1,通过基础清洗
ORD005420,2026-03-28,C01224,P0018,2,123.2,0.0909,0.0905,O048,已签收,1,通过基础清洗
ORD002857,2026-05-16,C00326,P0190,8,569.52,0.6364,0.4288,O010,已签收,0,通过基础清洗
ORD001862,2026-04-15,C00716,P0183,1,95.62,0.0,0.0696,O055,已签收,0,通过基础清洗
ORD002660,2026-06-01,C01608,P0182,1,46.42,0.0,0.0323,O011,已签收,1,通过基础清洗
ORD003385,2026-03-20,C00378,P0194,2,119.04,0.0909,0.0873,O003,已签收,0,通过基础清洗
ORD007345,2026-03-20,C00420,P0027,4,265.72,0.2727,0.1985,O005,已签收,0,通过基础清洗
ORD007661,2026-05-08,C01047,P0169,5,247.7,0.3636,0.1849,O013,已签收,0,通过基础清洗
ORD006663,2026-04-28,C01153,P0033,2,91.54,0.0909,0.0665,O024,已签收,0,通过基础清洗
ORD004734,2026-05-11,C01232,P0020,1,66.68,0.0,0.0477,O016,已签收,0,通过基础清洗
ORD003332,2026-05-24,C00122,P0183,2,191.24,0.0909,0.1421,O012,已签收,0,通过基础清洗
ORD007677,2026-03-31,C01410,P0171,3,131.07,0.1818,0.0965,O013,已签收,0,通过基础清洗
ORD006024,2026-06-15,C01002,P0085,1,68.59,0.0,0.0491,O057,已签收,0,通过基础清洗
ORD005584,2026-06-13,C01755,P0162,3,111.09,0.1818,0.0813,O033,已签收,0,通过基础清洗
ORD002097,2026-04-06,C00094,P0192,10,251.8,0.8182,0.188,O020,已签收,0,通过基础清洗
ORD002004,2026-05-18,C00295,P0175,1,24.38,0.0,0.0156,O013,已签收,0,通过基础清洗
ORD005522,2026-05-25,C01295,P0182,6,278.52,0.4545,0.2082,O018,已签收,0,通过基础清洗
ORD000547,2026-03-31,C01556,P0011,10,736.0,0.8182,0.555,O012,已签收,0,通过基础清洗
ORD001450,2026-04-29,C01726,P0038,8,392.56,0.6364,0.2947,O011,已签收,0,通过基础清洗
ORD005551,2026-03-23,C00440,P0062,6,190.56,0.4545,0.1416,O015,已签收,0,通过基础清洗
ORD002611,2026-04-26,C00538,P0061,3,18.12,0.1818,0.0109,O008,已签收,0,通过基础清洗
ORD001901,2026-04-16,C01168,P0140,1,149.75,0.0,0.1106,O008,已签收,0,通过基础清洗
ORD006308,2026-04-03,C00979,P0032,8,375.04,0.6364,0.2814,O041,已签收,0,通过基础清洗
ORD002758,2026-04-24,C01439,P0156,2,27.9,0.0909,0.0183,O032,已签收,0,通过基础清洗
ORD001886,2026-04-09,C01040,P0182,5,232.1,0.3636,0.173,O011,已签收,0,通过基础清洗
ORD007728,2026-04-13,C00970,P0005,4,302.08,0.2727,0.2261,O033,已签收,0,通过基础清洗
ORD002098,2026-04-07,C01615,P0155,10,418.1,0.8182,0.314,O053,已签收,0,通过基础清洗
ORD006964,2026-03-30,C00950,P0196,2,259.72,0.0909,0.194,O017,已签收,0,通过基础清洗
ORD007188,2026-05-20,C00723,P0159,10,158.5,0.8182,0.1173,O006,已签收,1,通过基础清洗
ORD000837,2026-05-23,C01144,P0176,6,145.98,0.4545,0.1078,O016,已签收,1,通过基础清洗
ORD003472,2026-04-04,C00063,P0187,8,898.4,0.6364,0.678,O030,已签收,0,通过基础清洗
ORD004698,2026-05-08,C01154,P0056,3,120.48,0.1818,0.0884,O055,已签收,0,通过基础清洗
ORD006368,2026-03-19,C01544,P0019,4,160.56,0.2727,0.1188,O054,已签收,0,通过基础清洗
ORD002172,2026-06-08,C01790,P0183,5,478.1,0.3636,0.3595,O013,已签收,0,通过基础清洗
ORD006880,2026-04-25,C01673,P0022,3,176.82,0.1818,0.1311,O022,已签收,0,通过基础清洗
ORD006815,2026-06-05,C00505,P0023,3,260.4,0.1818,0.1945,O031,已签收,0,通过基础清洗
ORD000399,2026-03-30,C00668,P0155,3,125.43,0.1818,0.0922,O008,已签收,1,通过基础清洗
ORD002011,2026-04-23,C01420,P0164,6,175.32,0.4545,0.13,O024,已签收,1,通过基础清洗
ORD007681,2026-05-17,C00099,P0056,4,160.64,0.2727,0.1189,O036,已签收,1,通过基础清洗
ORD001284,2026-05-28,C00748,P0002,4,351.8,0.2727,0.2638,O030,已签收,0,通过基础清洗
ORD005647,2026-05-04,C00895,P0164,10,292.2,0.8182,0.2186,O058,已签收,1,通过基础清洗
ORD005853,2026-06-14,C00028,P0022,3,176.82,0.1818,0.1311,O004,已签收,1,通过基础清洗
ORD004257,2026-05-04,C00486,P0028,2,26.18,0.0909,0.017,O015,已签收,0,通过基础清洗
ORD001837,2026-03-22,C00747,P0194,1,59.52,0.0,0.0422,O023,已签收,0,通过基础清洗
ORD001020,2026-05-31,C00049,P0196,3,389.58,0.1818,0.2924,O043,已签收,0,通过基础清洗
ORD001327,2026-04-16,C00519,P0195,6,313.26,0.4545,0.2346,O020,已签收,0,通过基础清洗
ORD005007,2026-05-29,C01038,P0192,6,151.08,0.4545,0.1116,O059,已签收,0,通过基础清洗
ORD000476,2026-05-17,C00128,P0086,4,473.84,0.2727,0.3563,O002,已签收,0,通过基础清洗
ORD002811,2026-04-06,C01145,P0044,2,23.48,0.0909,0.0149,O019,已签收,1,通过基础清洗
ORD006013,2026-04-30,C00583,P0197,6,369.96,0.4545,0.2775,O034,已签收,1,通过基础清洗
ORD001652,2026-04-10,C00379,P0181,3,83.97,0.1818,0.0608,O035,已签收,0,通过基础清洗
ORD007423,2026-05-29,C00758,P0036,2,88.88,0.0909,0.0645,O013,已签收,0,通过基础清洗
ORD006841,2026-05-10,C01510,P0016,3,25.77,0.1818,0.0167,O008,已签收,0,通过基础清洗
ORD002529,2026-06-05,C00566,P0010,4,303.76,0.2727,0.2274,O012,已签收,0,通过基础清洗
ORD001207,2026-06-10,C01773,P0078,2,31.86,0.0909,0.0213,O006,已签收,0,通过基础清洗
ORD005207,2026-03-23,C00757,P0049,2,20.1,0.0909,0.0124,O019,已签收,0,通过基础清洗
ORD007090,2026-04-05,C00478,P0155,6,250.86,0.4545,0.1873,O006,已签收,0,通过基础清洗
ORD006160,2026-06-02,C00552,P0081,1,18.47,0.0,0.0111,O019,已签收,0,通过基础清洗
ORD005399,2026-05-21,C01501,P0010,1,75.94,0.0,0.0547,O015,已签收,0,通过基础清洗
ORD000868,2026-04-11,C00280,P0142,1,188.89,0.0,0.1403,O020,已签收,0,通过基础清洗
ORD002975,2026-05-06,C00357,P0157,3,164.07,0.1818,0.1215,O019,已签收,0,通过基础清洗
ORD000542,2026-05-05,C01385,P0199,4,492.04,0.2727,0.3701,O019,已签收,0,通过基础清洗
ORD001133,2026-04-28,C01704,P0015,2,140.52,0.0909,0.1036,O015,已签收,0,通过基础清洗
ORD007747,2026-05-29,C01543,P0173,2,106.94,0.0909,0.0782,O048,已签收,0,通过基础清洗
ORD007204,2026-06-01,C00102,P0091,3,303.72,0.1818,0.2273,O053,已签收,0,通过基础清洗
ORD003391,2026-05-30,C01580,P0161,3,31.77,0.1818,0.0212,O040,已签收,0,通过基础清洗
